Organism group,Create date,Location
Listeria monocytogenes,2013-12-09T14:02:52Z,MN
Listeria monocytogenes,2013-12-09T14:02:53Z,MN
Listeria monocytogenes,2013-12-09T14:02:53Z,MN
Listeria monocytogenes,2015-11-13T21:18:54Z,NJ
Listeria monocytogenes,2015-11-13T21:18:56Z,NJ
Listeria monocytogenes,2015-11-13T21:18:57Z,NJ
Listeria monocytogenes,2018-03-01T21:43:58Z,NY
Listeria monocytogenes,2018-03-01T23:39:49Z,NY
Listeria monocytogenes,2018-03-01T23:39:50Z,NY
Listeria monocytogenes,2018-03-01T23:39:50Z,NY
Listeria monocytogenes,2018-08-28T00:32:36Z,MI
Listeria monocytogenes,2018-08-13T14:43:55Z,NY
Listeria monocytogenes,2018-08-13T14:43:56Z,NY
Listeria monocytogenes,2018-11-05T23:42:14Z,MI
Listeria monocytogenes,2019-02-16T02:45:56Z,FL
Listeria monocytogenes,2019-03-04T17:24:10Z,FL
Listeria monocytogenes,2019-09-03T18:29:01Z,NY
Listeria monocytogenes,2019-09-04T05:26:56Z,NY
Listeria monocytogenes,2019-11-06T22:31:59Z,KY
Listeria monocytogenes,2020-07-03T05:17:28Z,FL
Listeria monocytogenes,2020-07-03T05:17:29Z,FL
Listeria monocytogenes,2020-07-03T05:17:30Z,FL
Listeria monocytogenes,2021-11-21T02:28:39Z,WA
Listeria monocytogenes,2022-09-09T18:37:55Z,WA
Listeria monocytogenes,2022-11-21T23:39:40Z,NY
Listeria monocytogenes,2022-11-21T23:39:41Z,NY
Listeria monocytogenes,2022-11-21T23:39:41Z,NY
Listeria monocytogenes,2022-11-21T23:39:41Z,NY
Listeria monocytogenes,2022-11-21T23:39:42Z,NY
Listeria monocytogenes,2022-11-21T23:39:42Z,NY
Listeria monocytogenes,2022-11-21T23:39:42Z,NY
Listeria monocytogenes,2022-11-21T23:39:42Z,NY
Listeria monocytogenes,2022-11-21T23:39:43Z,NY
Listeria monocytogenes,2022-12-16T19:37:39Z,MD
Listeria monocytogenes,2022-12-16T19:37:40Z,MD
Listeria monocytogenes,2022-12-16T19:37:40Z,MD
Listeria monocytogenes,2022-12-16T19:37:40Z,MD
Listeria monocytogenes,2022-12-16T19:37:41Z,MD
Listeria monocytogenes,2023-03-09T18:49:22Z,FL
Listeria monocytogenes,2024-04-06T21:50:50Z,NY
Listeria monocytogenes,2024-04-06T21:50:52Z,NY
Listeria monocytogenes,2024-04-06T21:51:01Z,NY
Listeria monocytogenes,2024-04-06T21:51:03Z,NY
Listeria monocytogenes,2024-04-06T21:51:06Z,NY
Listeria monocytogenes,2024-04-06T21:51:06Z,NY
Listeria monocytogenes,2024-04-06T21:51:07Z,NY
Listeria monocytogenes,2024-04-06T21:51:16Z,NY
Listeria monocytogenes,2024-04-06T21:51:18Z,NY
Listeria monocytogenes,2024-04-06T21:51:19Z,NY
Listeria monocytogenes,2024-04-06T21:51:20Z,NY
Listeria monocytogenes,2024-04-06T21:51:22Z,NY
Listeria monocytogenes,2024-04-06T21:51:23Z,NY
Listeria monocytogenes,2024-04-06T21:51:29Z,NY
Listeria monocytogenes,2024-04-06T21:51:35Z,NY
Listeria monocytogenes,2024-04-06T21:51:40Z,NY
Listeria monocytogenes,2024-04-06T21:51:41Z,NY
Listeria monocytogenes,2024-04-06T21:51:50Z,NY
Listeria monocytogenes,2024-04-06T21:51:53Z,NY
Listeria monocytogenes,2024-04-06T21:51:53Z,NY
Listeria monocytogenes,2024-04-06T21:52:02Z,NY
Listeria monocytogenes,2024-06-01T15:10:33Z,FL
Listeria monocytogenes,2024-06-01T15:10:33Z,FL
Listeria monocytogenes,2024-06-01T15:10:33Z,FL
Listeria monocytogenes,2024-06-08T19:59:23Z,FL
Listeria monocytogenes,2024-06-08T19:59:24Z,FL
Listeria monocytogenes,2024-07-01T19:12:00Z,OH
Listeria monocytogenes,2025-03-10T21:24:49Z,NY
Listeria monocytogenes,2025-04-04T22:21:46Z,NY
Listeria monocytogenes,2025-04-04T22:21:46Z,NY
Listeria monocytogenes,2025-05-01T00:34:52Z,FL
Listeria monocytogenes,2025-06-13T20:43:52Z,WA
Listeria monocytogenes,2025-08-12T18:46:05Z,WA
Listeria monocytogenes,2025-09-22T14:03:43Z,NY
Listeria monocytogenes,2025-09-22T15:58:56Z,NY
Salmonella enterica,2013-08-28T15:32:39Z,FL
Salmonella enterica,2013-08-28T15:32:39Z,FL
Salmonella enterica,2015-02-11T17:10:02Z,CT
Salmonella enterica,2015-02-11T17:10:02Z,CT
Salmonella enterica,2015-06-06T15:13:24Z,AZ
Salmonella enterica,2015-06-06T15:13:25Z,AZ
Salmonella enterica,2015-07-17T15:11:57Z,MN
Salmonella enterica,2015-07-17T15:11:57Z,MN
Salmonella enterica,2015-08-09T20:10:05Z,MN
Salmonella enterica,2015-08-03T17:10:42Z,MN
Salmonella enterica,2015-08-03T17:10:42Z,MN
Salmonella enterica,2015-10-16T21:17:49Z,MD
Salmonella enterica,2015-10-16T21:17:49Z,MD
Salmonella enterica,2015-10-16T21:17:49Z,MD
Salmonella enterica,2015-10-16T21:17:49Z,MD
Salmonella enterica,2015-10-16T21:17:49Z,MD
Salmonella enterica,2015-10-16T21:17:49Z,MD
Salmonella enterica,2015-10-16T21:17:49Z,MD
Salmonella enterica,2015-10-16T21:17:49Z,MD
Salmonella enterica,2015-10-16T21:17:49Z,MD
Salmonella enterica,2015-10-27T19:19:31Z,MD
Salmonella enterica,2016-04-06T20:52:08Z,VA
Salmonella enterica,2016-08-04T17:22:06Z,MI
Salmonella enterica,2016-11-14T17:18:44Z,OH
Salmonella enterica,2017-04-13T20:10:45Z,NC
Salmonella enterica,2017-04-19T20:38:45Z,SC
Salmonella enterica,2017-04-19T20:38:45Z,SC
Salmonella enterica,2017-04-24T16:41:40Z,SC
Salmonella enterica,2017-05-26T21:41:20Z,NC
Salmonella enterica,2017-07-29T00:40:00Z,MS
Salmonella enterica,2017-07-31T22:03:44Z,FL
Salmonella enterica,2017-08-23T03:25:18Z,FL
Salmonella enterica,2017-09-14T23:30:01Z,MS
Salmonella enterica,2017-09-28T06:42:32Z,OR
Salmonella enterica,2017-09-28T08:46:05Z,OR
Salmonella enterica,2017-09-28T08:46:08Z,OR
Salmonella enterica,2017-09-28T10:41:16Z,OR
Salmonella enterica,2018-02-28T20:49:09Z,FL
Salmonella enterica,2018-03-07T21:03:07Z,GA
Salmonella enterica,2018-06-26T21:06:42Z,LA
Salmonella enterica,2018-07-13T20:59:05Z,FL
Salmonella enterica,2018-08-08T01:22:23Z,MS
Salmonella enterica,2018-08-21T20:34:59Z,MS
Salmonella enterica,2018-08-21T20:35:07Z,LA
Salmonella enterica,2018-08-29T23:04:46Z,LA
Salmonella enterica,2018-08-29T23:04:48Z,LA
Salmonella enterica,2018-09-15T00:07:18Z,LA
Salmonella enterica,2018-09-15T00:07:23Z,IL
Salmonella enterica,2018-09-20T21:42:59Z,LA
Salmonella enterica,2018-09-26T05:18:07Z,AZ
Salmonella enterica,2018-09-28T18:44:06Z,LA
Salmonella enterica,2018-10-18T23:42:27Z,IL
Salmonella enterica,2018-10-22T21:44:13Z,LA
Salmonella enterica,2018-10-26T04:25:47Z,LA
Salmonella enterica,2018-10-26T04:25:49Z,LA
Salmonella enterica,2018-10-26T04:25:49Z,LA
Salmonella enterica,2018-10-26T04:25:53Z,LA
Salmonella enterica,2018-10-26T04:25:53Z,LA
Salmonella enterica,2018-10-26T04:25:55Z,LA
Salmonella enterica,2018-10-30T20:44:07Z,MS
Salmonella enterica,2018-11-21T03:27:59Z,FL
Salmonella enterica,2018-11-21T23:42:48Z,FL
Salmonella enterica,2018-11-28T21:45:37Z,LA
Salmonella enterica,2018-11-29T21:28:41Z,LA
Salmonella enterica,2019-01-04T19:54:18Z,ID
Salmonella enterica,2019-03-18T18:55:54Z,LA
Salmonella enterica,2019-05-22T22:51:47Z,VA
Salmonella enterica,2019-06-03T21:49:44Z,AL
Salmonella enterica,2019-06-05T01:54:12Z,MS
Salmonella enterica,2019-06-20T14:53:02Z,LA
Salmonella enterica,2019-08-07T01:33:58Z,LA
Salmonella enterica,2019-08-07T16:33:52Z,AL
Salmonella enterica,2019-08-21T21:57:31Z,MS
Salmonella enterica,2019-08-30T23:35:51Z,LA
Salmonella enterica,2019-08-31T16:27:03Z,MS
Salmonella enterica,2019-09-03T22:28:10Z,LA
Salmonella enterica,2019-09-24T02:28:49Z,LA
Salmonella enterica,2019-10-11T22:30:02Z,LA
Salmonella enterica,2019-11-07T22:31:00Z,FL
Salmonella enterica,2019-12-20T00:27:51Z,VA
Salmonella enterica,2020-01-11T21:26:09Z,VA
Salmonella enterica,2020-01-17T01:29:27Z,TN
Salmonella enterica,2020-01-25T23:10:56Z,ID
Salmonella enterica,2020-01-28T01:11:45Z,MS
Salmonella enterica,2020-03-03T23:22:43Z,VA
Salmonella enterica,2020-03-16T17:16:01Z,AL
Salmonella enterica,2020-04-27T22:15:19Z,LA
Salmonella enterica,2020-06-29T22:14:07Z,LA
Salmonella enterica,2020-07-03T05:16:35Z,FL
Salmonella enterica,2020-07-03T05:17:11Z,LA
Salmonella enterica,2020-07-13T23:15:12Z,AL
Salmonella enterica,2020-07-31T21:19:44Z,MS
Salmonella enterica,2020-08-04T03:15:58Z,IL
Salmonella enterica,2020-08-19T15:15:42Z,MS
Salmonella enterica,2020-09-04T23:19:25Z,LA
Salmonella enterica,2020-09-06T02:14:43Z,AL
Salmonella enterica,2020-09-11T21:22:23Z,AL
Salmonella enterica,2020-09-17T19:24:07Z,LA
Salmonella enterica,2020-09-28T20:28:44Z,ID
Salmonella enterica,2020-10-09T00:20:16Z,IL
Salmonella enterica,2020-10-10T22:27:37Z,LA
Salmonella enterica,2020-10-31T05:26:20Z,TN
Salmonella enterica,2020-11-18T15:28:17Z,LA
Salmonella enterica,2020-11-24T22:21:25Z,NC
Salmonella enterica,2020-12-09T14:46:04Z,VA
Salmonella enterica,2021-02-09T18:45:30Z,FL
Salmonella enterica,2021-02-13T00:23:32Z,SC
Salmonella enterica,2021-02-16T13:26:59Z,NC
Salmonella enterica,2021-03-14T13:32:09Z,NC
Salmonella enterica,2021-05-17T14:58:08Z,SC
Salmonella enterica,2021-07-12T18:29:52Z,LA
Salmonella enterica,2021-08-07T13:28:18Z,AL
Salmonella enterica,2021-08-23T22:40:39Z,NY
Salmonella enterica,2021-09-08T23:34:16Z,NC
Salmonella enterica,2021-09-23T13:31:21Z,NC
Salmonella enterica,2021-10-01T14:28:51Z,MS
Salmonella enterica,2021-10-04T05:26:34Z,IL
Salmonella enterica,2021-10-25T15:32:22Z,MS
Salmonella enterica,2021-10-25T20:35:27Z,NC
Salmonella enterica,2021-10-26T00:31:47Z,MS
Salmonella enterica,2021-10-29T23:28:37Z,NC
Salmonella enterica,2021-11-09T06:30:29Z,LA
Salmonella enterica,2021-11-18T16:35:10Z,SC
Salmonella enterica,2021-12-09T23:44:21Z,SC
Salmonella enterica,2022-01-29T19:36:40Z,SC
Salmonella enterica,2022-01-31T22:40:37Z,VA
Salmonella enterica,2022-03-14T22:38:53Z,FL
Salmonella enterica,2022-03-30T14:53:48Z,PA
Salmonella enterica,2022-08-10T20:39:44Z,LA
Salmonella enterica,2024-08-27T18:11:25Z,CA
Salmonella enterica,2024-08-27T22:51:16Z,CA
Salmonella enterica,2024-09-27T15:55:43Z,WA
Salmonella enterica,2024-12-17T17:07:18Z,CA
Salmonella enterica,2024-12-17T17:07:23Z,CA
Salmonella enterica,2024-12-17T17:07:24Z,CA
Salmonella enterica,2024-12-17T17:07:25Z,CA
Salmonella enterica,2025-01-11T00:23:41Z,MA
Salmonella enterica,2025-03-03T23:27:52Z,AZ
Salmonella enterica,2025-03-15T03:12:41Z,CA
Salmonella enterica,2025-04-15T18:19:03Z,CA
Salmonella enterica,2025-04-29T00:48:57Z,WA
Salmonella enterica,2025-05-05T16:19:27Z,WA
E.coli and Shigella,2020-06-01T23:19:55Z,LA
E.coli and Shigella,2020-06-01T23:19:56Z,AL
E.coli and Shigella,2020-06-01T23:19:58Z,VA
E.coli and Shigella,2020-06-04T23:14:46Z,DC
E.coli and Shigella,2020-09-04T23:19:18Z,AL
E.coli and Shigella,2020-09-15T23:27:34Z,NC
E.coli and Shigella,2020-09-15T23:27:35Z,TN
E.coli and Shigella,2020-09-22T23:29:17Z,LA
E.coli and Shigella,2020-09-28T02:24:44Z,MS
E.coli and Shigella,2020-10-02T20:25:56Z,NC
E.coli and Shigella,2020-10-02T20:25:56Z,TN
E.coli and Shigella,2020-10-02T20:25:57Z,LA
E.coli and Shigella,2020-10-19T18:22:00Z,ID
E.coli and Shigella,2020-10-20T02:28:14Z,MS
E.coli and Shigella,2021-01-20T22:27:25Z,LA
E.coli and Shigella,2021-01-20T22:27:26Z,LA
E.coli and Shigella,2021-01-20T22:27:26Z,MS
E.coli and Shigella,2021-01-20T22:27:27Z,KY
E.coli and Shigella,2021-02-05T21:26:15Z,MS
E.coli and Shigella,2021-02-16T23:23:57Z,MD
E.coli and Shigella,2021-02-19T00:23:26Z,LA
E.coli and Shigella,2021-02-19T00:23:27Z,IL
E.coli and Shigella,2021-02-24T22:28:50Z,ID
E.coli and Shigella,2021-04-14T04:30:16Z,MS
E.coli and Shigella,2021-04-14T04:30:16Z,LA
E.coli and Shigella,2021-04-14T04:30:17Z,LA
E.coli and Shigella,2021-04-14T04:30:18Z,LA
E.coli and Shigella,2021-04-14T04:30:18Z,FL
E.coli and Shigella,2021-04-16T21:21:44Z,LA
E.coli and Shigella,2021-04-16T21:21:44Z,TN
E.coli and Shigella,2021-04-16T21:21:45Z,FL
E.coli and Shigella,2021-04-16T21:21:46Z,MS
E.coli and Shigella,2021-04-16T21:21:46Z,FL
E.coli and Shigella,2021-04-16T21:21:47Z,TN
E.coli and Shigella,2021-05-28T21:25:00Z,MS
E.coli and Shigella,2021-05-28T22:27:33Z,SC
E.coli and Shigella,2021-06-03T20:25:58Z,LA
E.coli and Shigella,2021-06-03T20:25:58Z,VA
E.coli and Shigella,2021-06-03T20:26:05Z,TN
E.coli and Shigella,2021-06-03T20:26:12Z,LA
E.coli and Shigella,2021-06-03T21:30:56Z,LA
E.coli and Shigella,2021-06-03T23:28:05Z,TN
E.coli and Shigella,2021-06-04T00:28:06Z,LA
E.coli and Shigella,2021-06-21T19:25:03Z,MD
E.coli and Shigella,2021-06-21T19:25:03Z,FL
E.coli and Shigella,2021-06-21T19:25:14Z,LA
E.coli and Shigella,2021-07-06T06:30:06Z,AL
E.coli and Shigella,2021-07-06T06:30:07Z,TN
E.coli and Shigella,2021-07-20T23:27:33Z,KY
